"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Brian Robinson Jr.","WAS","12","RB","12","9","0","60","0","1","0","1","75","-0.83","5","6.67","8","1","1","1","8.3","11.1","100","0","0","0","0","0","205","0","797","1","2","0","3.89","2.69","32","0.16","2","24","2","11.7","100","9","2","4.4","100","0","0","112.7","0.32","0.53"
"Xavier McKinney","NYG","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"DeeJay Dallas","SEA","14","RB","19","17","1","126","0","0","0","0","89.5","0.32","6.63","7.41","7.82","3","2","0","15.8","11.8","0","0","0","0","0","0","35","0","186","0","0","0","5.31","3.03","9","0.26","0","2","0","5.7","0","0","0","0","0","0","0","48.2","0.24","0.93"
"Minkah Fitzpatrick","PIT","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Julian Love","NYG","4","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Godwin Igwebuike","SEA","2","RB","1","1","0","3","0","0","0","0","100","2","3","3","1","1","1","0","100","100","0","0","0","0","0","0","3","0","4","0","0","0","1.33","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.34","0.42"
"Nyheim Hines","BUF","16","RB","37","30","0","241","0","1","0","2","81.1","2.97","6.51","8.03","6.6","9","7","1","24.3","23.3","100","0","0","0","0","0","24","0","33","0","1","0","1.38","1.25","0","0","0","6","1","25","100","2","0","8.3","0","0","0","69.4","0.33","1.29"
"Reggie Bonnafon","WAS","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","8","0","0","0","2.67","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8","0.27","0.27"
"Gus Edwards","BLT","9","RB","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","0","433","0","3","0","4.98","3.64","18","0.21","1","14","3","16.1","100","2","2","2.3","66.7","0","0","61.3","0.39","0.7"
"Benny Snell Jr.","PIT","5","RB","2","2","0","17","0","0","0","0","100","-1.5","8.5","8.5","10","0","0","0","0","0","0","0","0","0","0","0","20","0","90","0","1","0","4.5","2.7","4","0.2","0","2","1","10","100","1","1","5","100","0","0","18.7","0.43","0.85"
"Josh Jacobs","LV","17","RB","61","53","1","400","0","0","0","3","86.9","0.39","6.56","7.55","7.19","3","2","0","4.9","3.8","0","0","0","0","0","0","340","2","1653","6","12","1","4.86","3.4","90","0.26","3","43","10","12.6","83.3","12","5","3.5","41.7","0","1","330.3","0.4","0.84"
"Qadree Ollison","DAL","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Myles Gaskin","MIA","2","RB","6","4","0","28","0","0","0","0","66.7","2.67","4.67","7","5","3","1","0","50","25","0","0","0","0","0","0","10","0","26","0","0","0","2.6","3.4","3","0.3","0","0","0","0","0","0","0","0","0","0","0","9.4","0.24","0.67"
"Devine Ozigbo","DEN","3","RB","1","1","0","3","0","0","0","0","100","-5","3","3","8","0","0","0","0","0","0","0","0","0","0","0","3","0","4","0","0","0","1.33","1.33","0","0","0","1","0","33.3","0","0","0","0","0","0","0","1.7","0.15","0.42"
"Ke'Shawn Vaughn","TB","6","RB","4","3","0","19","0","0","0","0","75","-2.75","4.75","6.33","9.33","0","0","0","0","0","0","0","0","0","0","0","17","0","53","0","0","0","3.12","3.06","3","0.18","0","0","0","0","0","0","0","0","0","0","0","10.2","0.28","0.51"
"Justice Hill","BLT","15","RB","12","12","0","58","0","0","0","0","100","-2","4.83","4.83","6.83","0","0","0","0","0","0","0","0","0","0","0","49","0","262","0","0","0","5.35","3.45","13","0.27","2","4","0","8.2","0","0","0","0","0","0","0","44","0.17","0.72"
"Travis Homer","SEA","10","RB","17","16","0","157","0","1","0","0","94.1","2.24","9.24","9.81","7.88","2","2","1","11.8","12.5","100","0","0","0","0","0","19","0","74","0","0","0","3.89","3.05","3","0.16","1","3","0","15.8","0","0","0","0","0","0","0","45.1","0.27","1.29"
"Chase Edmonds","DEN","13","RB","23","16","0","157","0","1","0","5","69.6","2.61","6.83","9.81","7.06","4","3","1","17.4","18.8","100","1","0","4.3","0","0","68","0","245","0","2","0","3.6","2.24","7","0.1","0","6","2","8.8","100","2","2","2.9","100","0","0","74.2","0.25","0.88"
"Alexander Mattison","MIN","17","RB","18","15","0","91","0","1","0","2","83.3","-2.11","5.06","6.07","8.6","3","3","1","16.7","20","100","0","0","0","0","0","74","0","283","0","5","0","3.82","2.76","23","0.31","0","14","5","18.9","100","4","2","5.4","40","0","0","88.4","0.3","0.99"
"Saquon Barkley","NYG","16","RB","73","57","1","338","0","0","0","6","78.1","-0.41","4.63","5.93","7.77","2","0","0","2.7","0","0","1","0","1.4","0","0","295","2","1312","4","10","0","4.45","2.78","40","0.14","1","38","8","12.9","80","15","7","5.1","70","1","1","282","0.33","0.8"
"Nick Chubb","CLV","17","RB","33","27","0","239","0","1","0","1","81.8","0.58","7.24","8.85","9.67","1","1","1","3","3.7","100","1","1","3","3.7","100","302","1","1525","7","12","1","5.05","3.48","83","0.27","1","41","9","13.6","75","12","6","4","50","1","1","281.4","0.43","0.86"
"Trayveon Williams","CIN","5","RB","2","2","0","30","0","0","0","0","100","10","15","15","5","1","1","0","50","50","0","0","0","0","0","0","6","0","30","0","0","0","5","5.17","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0.22","1"
"Ty Johnson","NYJ","11","RB","21","12","0","88","0","0","0","2","57.1","2.19","4.19","7.33","5.92","0","0","0","0","0","0","0","0","0","0","0","30","0","160","0","1","0","5.33","4.03","12","0.4","0","2","0","6.7","0","0","0","0","0","0","0","42.8","0.25","1.02"
"Royce Freeman","HST","4","RB","7","6","0","33","0","0","0","0","85.7","-0.29","4.71","5.5","6.5","0","0","0","0","0","0","0","0","0","0","0","41","0","117","0","0","0","2.85","2.37","9","0.22","1","8","0","19.5","0","0","0","0","0","0","0","21","0.2","0.45"
"D'Ernest Johnson","CLV","6","RB","3","3","0","7","0","0","0","0","100","-0.33","2.33","2.33","2.67","0","0","0","0","0","0","0","0","0","0","0","4","0","17","0","0","0","4.25","3","1","0.25","0","1","0","25","0","0","0","0","0","0","0","5.4","0.16","0.77"
"David Montgomery","CHI","16","RB","39","34","0","316","0","1","0","1","87.2","1.05","8.1","9.29","8.47","3","3","1","7.7","8.8","100","0","0","0","0","0","201","0","801","1","5","0","3.99","2.9","46","0.23","2","34","5","16.9","100","4","2","2","40","0","0","181.7","0.29","0.77"
"Dontrell Hilliard","TEN","12","RB","28","21","0","177","0","4","0","3","75","1.82","6.32","8.43","7.52","9","6","4","32.1","28.6","100","1","1","3.6","4.8","25","22","0","145","0","0","0","6.59","3.73","1","0.05","0","0","0","0","0","0","0","0","0","0","0","77.2","0.39","1.8"
"Avery Williams","ATL","15","RB","14","13","0","61","0","0","0","0","92.9","-2","4.36","4.69","6.62","3","3","0","21.4","23.1","0","0","0","0","0","0","22","0","109","0","1","0","4.95","2.36","4","0.18","0","2","1","9.1","100","0","0","0","0","0","0","36","0.26","1.03"
"Khalil Herbert","CHI","13","RB","11","9","0","57","0","1","0","2","81.8","-2.82","5.18","6.33","9.44","1","0","0","9.1","0","0","0","0","0","0","0","129","2","732","1","4","0","5.67","3.67","29","0.22","0","20","4","15.5","100","8","2","6.2","50","0","0","117.9","0.39","0.85"
"Darrell Henderson","JAX","10","RB","21","17","0","102","0","0","0","0","81","1.19","4.86","6","6.65","3","1","0","14.3","5.9","0","0","0","0","0","0","70","0","283","0","3","0","4.04","2.6","8","0.11","0","10","3","14.3","100","3","2","4.3","66.7","0","0","73.5","0.22","0.84"
"Rico Dowdle","DAL","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Darrynton Evans","CHI","4","RB","1","1","0","33","0","0","0","0","100","2","33","33","31","0","0","0","0","0","0","0","0","0","0","0","14","0","64","0","0","0","4.57","3.79","1","0.07","0","0","0","0","0","0","0","0","0","0","0","10.7","0.22","0.71"
"Miles Sanders","PHI","17","RB","26","20","0","78","0","0","0","2","76.9","0.81","3","3.9","5.15","0","0","0","0","0","0","0","0","0","0","0","259","1","1271","3","11","1","4.91","3.02","46","0.18","2","49","10","18.9","90.9","14","7","5.4","63.6","0","1","220.9","0.33","0.79"
"Kene Nwangwu","MIN","3","RB","2","2","0","21","0","0","0","0","100","0","10.5","10.5","10.5","0","0","0","0","0","0","0","0","0","0","0","9","0","14","0","0","0","1.56","2.44","2","0.22","0","0","0","0","0","0","0","0","0","0","0","5.5","0.31","0.5"
"Tony Jones Jr.","SEA","4","RB","7","5","0","30","0","0","0","1","71.4","-2.43","4.29","6","6.8","1","1","0","14.3","20","0","0","0","0","0","0","10","0","24","0","0","0","2.4","1.9","1","0.1","0","0","0","0","0","0","0","0","0","0","0","10.4","0.17","0.69"
